customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,loyal_customer,estimated_revenue
3370,47,Female,Sweater,Clothing,51.0,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42.0,Cash,Monthly,Medium Value,True,2142.0
3124,57,Female,Handbag,Accessories,77.0,Iowa,XL,Red,Fall,3.3,No,Next Day Air,No,40.0,Venmo,Bi-Weekly,High Value,True,3080.0
1774,21,Male,Coat,Outerwear,92.0,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,17.0,Paypal,Annually,High Value,False,1564.0
1282,29,Male,Belt,Accessories,81.0,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,8.0,Venmo,Bi-Weekly,High Value,False,648.0
3445,53,Female,Pants,Clothing,63.0,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12.0,Bank Transfer,Bi-Weekly,Medium Value,False,756.0
3424,33,Female,Boots,Footwear,71.0,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,21.0,Paypal,Bi-Weekly,High Value,False,1491.0
144,30,Male,Coat,Outerwear,48.0,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25.0,Paypal,Quarterly,Low Value,False,1200.0
2276,29,Male,Shorts,Clothing,24.0,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,10.0,Debit Card,Weekly,Low Value,False,240.0
1473,39,Male,Hat,Accessories,24.0,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,11.0,Cash,Weekly,Low Value,False,264.0
459,47,Male,Shorts,Clothing,91.0,Arkansas,L,Black,Winter,4.0,Yes,2-Day Shipping,Yes,48.0,Paypal,Monthly,High Value,True,4368.0
3582,26,Female,Dress,Clothing,95.0,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,50.0,Credit Card,Weekly,High Value,True,4750.0
1898,53,Male,Sunglasses,Accessories,97.0,Alaska,L,Teal,Winter,2.9,No,Free Shipping,No,11.0,Debit Card,Fortnightly,High Value,False,1067.0
1599,47,Male,Jewelry,Accessories,85.0,California,M,Teal,Fall,4.1,No,Express,Yes,21.0,Venmo,Bi-Weekly,High Value,False,1785.0
2501,59,Male,Gloves,Accessories,84.0,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,32.0,Cash,Bi-Weekly,High Value,True,2688.0
4396,65,Other,Shirt,Clothing,65.0,Phoenix,S,Blue,Summer,3.7,Yes,Express,Yes,25.0,Cash,Quarterly,Medium Value,False,1625.0
2299,40,Male,Handbag,Accessories,87.0,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,10.0,Cash,Every 3 Months,High Value,False,870.0
2745,38,Female,Shirt,Clothing,66.0,Wyoming,M,Silver,Winter,3.3,No,Store Pickup,No,40.0,Credit Card,Monthly,Medium Value,True,2640.0
648,54,Male,Blouse,Clothing,70.0,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,23.0,Credit Card,Fortnightly,Medium Value,False,1610.0
1800,32,Male,Hoodie,Clothing,48.0,California,M,Charcoal,Fall,3.9,No,Express,No,47.0,Venmo,Weekly,Low Value,True,2256.0
1558,27,Male,Backpack,Accessories,34.0,South Dakota,L,Magenta,Fall,3.5,No,Next Day Air,Yes,34.0,Paypal,Quarterly,Low Value,True,1156.0
178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,47.0,Bank Transfer,Monthly,Low Value,True,1974.0
2311,30,Male,Gloves,Accessories,68.0,Virginia,M,Cyan,Spring,4.6,No,Standard,No,15.0,Paypal,Monthly,Medium Value,False,1020.0
4901,61,Male,Shirt,Accessories,65.0,Houston,M,White,Autumn,4.0,No,Standard,Yes,2.0,Paypal,Weekly,Medium Value,False,130.0
624,19,Male,Shoes,Footwear,70.0,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,48.0,Paypal,Bi-Weekly,Medium Value,True,3360.0
1007,21,Male,Pants,Clothing,83.0,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,50.0,Venmo,Quarterly,High Value,True,4150.0
1071,50,Male,Jewelry,Accessories,75.0,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,50.0,Debit Card,Weekly,High Value,True,3750.0
3454,31,Female,Shirt,Clothing,60.0,Alabama,L,Pink,Winter,4.3,No,Standard,No,48.0,Venmo,Bi-Weekly,Medium Value,True,2880.0
3711,60,Female,Jewelry,Accessories,40.0,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,32.0,Bank Transfer,Fortnightly,Low Value,True,1280.0
2458,53,Male,Handbag,Accessories,37.0,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,23.0,Cash,Quarterly,Low Value,False,851.0
4426,66,Male,Bag,Clothing,65.0,Chicago,M,Blue,Summer,4.0,Yes,Standard,Yes,0.0,Cash,Quarterly,Medium Value,False,0.0
1826,23,Male,Boots,Footwear,75.0,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,41.0,Credit Card,Weekly,High Value,True,3075.0
418,23,Male,Sandals,Footwear,81.0,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,Yes,48.0,Debit Card,Quarterly,High Value,True,3888.0
458,25,Male,Gloves,Accessories,99.0,Rhode Island,M,Blue,Spring,4.9,Yes,Next Day Air,Yes,48.0,Debit Card,Every 3 Months,High Value,True,4752.0
2801,70,Female,Shirt,Clothing,76.0,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,No,14.0,Cash,Bi-Weekly,High Value,False,1064.0
4517,40,Other,Laptop,Accessories,65.0,Houston,L,White,Autumn,3.7,Yes,Express,No,45.0,Debit Card,Monthly,Medium Value,True,2925.0
2243,18,Male,Skirt,Clothing,66.0,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,5.0,Credit Card,Bi-Weekly,Medium Value,False,330.0
2427,70,Male,Jacket,Outerwear,42.0,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,26.0,Debit Card,Every 3 Months,Low Value,True,1092.0
161,27,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34.0,Venmo,Monthly,Low Value,True,782.0
1079,37,Male,Sweater,Clothing,59.0,Arizona,M,Silver,Fall,4.4,No,Express,Yes,49.0,Credit Card,Fortnightly,Medium Value,True,2891.0
2016,57,Male,Belt,Accessories,82.0,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,8.0,Credit Card,Fortnightly,High Value,False,656.0
3426,38,Female,Hat,Accessories,54.0,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3.0,Debit Card,Bi-Weekly,Medium Value,False,162.0
2319,69,Male,Hoodie,Clothing,28.0,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,30.0,Credit Card,Annually,Low Value,True,840.0
2969,26,Female,Sweater,Clothing,48.0,South Carolina,S,Gray,Fall,4.9,No,Express,No,25.0,Cash,Every 3 Months,Low Value,False,1200.0
2355,56,Male,Blouse,Clothing,78.0,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,27.0,Venmo,Monthly,High Value,True,2106.0
1527,41,Male,Jacket,Outerwear,22.0,Oklahoma,L,White,Summer,3.1,No,Next Day Air,Yes,27.0,Paypal,Monthly,Low Value,True,594.0
1066,59,Male,T-shirt,Clothing,20.0,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,3.0,Paypal,Every 3 Months,Low Value,False,60.0
5069,25,Male,Shoes,Electronics,65.0,New York,M,Blue,Winter,4.0,No,Standard,No,25.0,Credit Card,Weekly,Medium Value,False,1625.0
2853,40,Female,Belt,Accessories,71.0,New York,M,Magenta,Spring,3.0,No,Store Pickup,No,30.0,Venmo,Weekly,High Value,True,2130.0
4282,40,Male,Headphones,Accessories,65.0,Houston,L,Green,Summer,4.0,Yes,Standard,No,25.0,Credit Card,Quarterly,Medium Value,False,1625.0
876,37,Male,Sandals,Footwear,39.0,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,7.0,Bank Transfer,Every 3 Months,Low Value,False,273.0
4341,57,Other,Bag,Electronics,65.0,Phoenix,M,Black,Summer,3.7,Yes,Standard,Yes,25.0,Credit Card,Weekly,Medium Value,False,1625.0
671,63,Male,Sweater,Clothing,41.0,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,37.0,Cash,Bi-Weekly,Low Value,True,1517.0
261,38,Male,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,11.0,Credit Card,Every 3 Months,Medium Value,False,627.0
26,18,Male,Hoodie,Clothing,25.0,Texas,M,Silver,Summer,3.6,Yes,Express,Yes,14.0,Paypal,Annually,Low Value,False,350.0
3891,35,Female,Shirt,Clothing,81.0,Nebraska,XL,Green,Winter,2.6,No,Standard,No,33.0,Debit Card,Annually,High Value,True,2673.0
2291,37,Male,Boots,Footwear,48.0,Kansas,L,Magenta,Winter,3.3,No,Standard,No,23.0,Paypal,Quarterly,Low Value,False,1104.0
4637,56,Other,Shirt,Accessories,65.0,Los Angeles,S,Blue,Spring,2.0,Yes,Express,No,50.0,Paypal,Quarterly,Medium Value,True,3250.0
1846,51,Male,Sandals,Footwear,78.0,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,39.0,Bank Transfer,Quarterly,High Value,True,3042.0
3522,52,Female,Shoes,Footwear,50.0,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35.0,Venmo,Weekly,Low Value,True,1750.0
557,40,Male,Coat,Outerwear,90.0,Montana,L,Indigo,Winter,5.0,Yes,Store Pickup,Yes,21.0,Cash,Fortnightly,High Value,False,1890.0
3442,64,Female,Sweater,Clothing,96.0,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15.0,Credit Card,Annually,High Value,False,1440.0
1600,48,Male,Shirt,Clothing,54.0,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,22.0,Debit Card,Bi-Weekly,Medium Value,False,1188.0
3530,55,Female,T-shirt,Clothing,20.0,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,43.0,Bank Transfer,Weekly,Low Value,True,860.0
1759,27,Male,Hat,Accessories,56.0,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,17.0,Venmo,Bi-Weekly,Medium Value,False,952.0
2679,33,Female,Belt,Accessories,91.0,Montana,M,Magenta,Spring,3.4,No,2-Day Shipping,No,34.0,Credit Card,Bi-Weekly,High Value,True,3094.0
1529,69,Male,T-shirt,Clothing,75.0,Oregon,S,Red,Spring,4.0,No,Store Pickup,Yes,47.0,Venmo,Bi-Weekly,High Value,True,3525.0
3301,26,Female,Hat,Accessories,80.0,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,40.0,Bank Transfer,Bi-Weekly,High Value,True,3200.0
3396,44,Female,Dress,Clothing,43.0,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,15.0,Debit Card,Every 3 Months,Low Value,False,645.0
2871,47,Female,Jewelry,Accessories,34.0,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,49.0,Debit Card,Every 3 Months,Low Value,True,1666.0
5033,46,Female,Phone,Electronics,65.0,New York,M,Red,Winter,5.0,Yes,Standard,Yes,48.0,Credit Card,Monthly,Medium Value,True,3120.0
723,27,Male,Sweater,Clothing,32.0,Wyoming,S,Blue,Summer,4.3,Yes,Store Pickup,Yes,50.0,Cash,Bi-Weekly,Low Value,True,1600.0
2799,52,Female,Hoodie,Clothing,20.0,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,37.0,Paypal,Weekly,Low Value,True,740.0
1490,24,Male,Jewelry,Accessories,26.0,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,42.0,Venmo,Quarterly,Low Value,True,1092.0
391,25,Male,Gloves,Accessories,71.0,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,19.0,Paypal,Annually,High Value,False,1349.0
4462,40,Other,Phone,Accessories,65.0,Chicago,M,Blue,Spring,3.0,No,Express,No,25.0,Debit Card,Weekly,Medium Value,False,1625.0
2195,61,Male,Socks,Clothing,29.0,Kentucky,M,Silver,Summer,3.5,No,Standard,No,48.0,Bank Transfer,Quarterly,Low Value,True,1392.0
3847,57,Female,Blouse,Clothing,58.0,Pennsylvania,L,Orange,Summer,4.0,No,Express,No,40.0,Paypal,Every 3 Months,Medium Value,True,2320.0
705,34,Male,Hoodie,Clothing,66.0,Idaho,S,Black,Spring,3.2,Yes,Express,Yes,18.0,Paypal,Annually,Medium Value,False,1188.0
1002,61,Male,Dress,Clothing,60.0,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,4.0,Debit Card,Fortnightly,Medium Value,False,240.0
1020,32,Male,Shirt,Clothing,76.0,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,33.0,Venmo,Bi-Weekly,High Value,True,2508.0
4899,60,Female,Headphones,Accessories,65.0,Phoenix,S,Red,Autumn,2.0,No,Express,No,25.0,Credit Card,Weekly,Medium Value,False,1625.0
1728,49,Male,Blouse,Clothing,53.0,Virginia,S,Violet,Spring,4.0,No,Express,No,19.0,Paypal,Monthly,Medium Value,False,1007.0
1853,41,Male,Sweater,Clothing,80.0,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,32.0,Cash,Weekly,High Value,True,2560.0
2809,49,Female,Skirt,Clothing,62.0,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,45.0,Paypal,Every 3 Months,Medium Value,True,2790.0
1724,70,Male,Scarf,Accessories,20.0,New York,XL,Gold,Spring,3.3,No,Standard,No,39.0,Paypal,Annually,Low Value,True,780.0
3031,43,Female,Sneakers,Footwear,24.0,Maryland,XL,Purple,Spring,2.6,No,2-Day Shipping,No,23.0,Credit Card,Weekly,Low Value,False,552.0
4440,44,Male,Shirt,Clothing,65.0,Chicago,M,Red,Winter,3.7,No,Standard,Yes,36.0,Cash,Weekly,Medium Value,True,2340.0
2084,41,Male,Scarf,Accessories,59.0,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,26.0,Credit Card,Fortnightly,Medium Value,True,1534.0
3760,44,Female,Sneakers,Footwear,61.0,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,30.0,Venmo,Quarterly,Medium Value,True,1830.0
3589,23,Female,Sunglasses,Accessories,55.0,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,40.0,Cash,Annually,Medium Value,True,2200.0
3719,36,Female,Pants,Clothing,50.0,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,44.0,Bank Transfer,Bi-Weekly,Low Value,True,2200.0
2916,26,Female,Shirt,Clothing,30.0,Oregon,M,Cyan,Fall,4.5,No,Express,No,39.0,Debit Card,Bi-Weekly,Low Value,True,1170.0
4879,59,Other,Shirt,Electronics,65.0,Chicago,M,Blue,Autumn,3.7,Yes,Standard,No,24.0,Paypal,Monthly,Medium Value,False,1560.0
1076,57,Male,Sunglasses,Accessories,50.0,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,32.0,Debit Card,Bi-Weekly,Low Value,True,1600.0
2202,39,Male,Pants,Clothing,25.0,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,10.0,Venmo,Annually,Low Value,False,250.0
2290,70,Male,Shorts,Clothing,82.0,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,47.0,Venmo,Weekly,High Value,True,3854.0
541,49,Male,Dress,Clothing,37.0,South Carolina,M,Lavender,Spring,3.1,Yes,Next Day Air,Yes,33.0,Cash,Every 3 Months,Low Value,True,1221.0
861,26,Male,Shoes,Footwear,87.0,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,3.0,Cash,Monthly,High Value,False,261.0
1639,68,Male,Jacket,Outerwear,51.0,Tennessee,M,Black,Spring,4.6,No,Free Shipping,Yes,18.0,Venmo,Weekly,Medium Value,False,918.0
322,41,Male,Sneakers,Footwear,36.0,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,48.0,Debit Card,Quarterly,Low Value,True,1728.0
4264,60,Male,Watch,Electronics,65.0,Houston,M,Black,Summer,2.0,Yes,Express,Yes,25.0,Cash,Quarterly,Medium Value,False,1625.0
2414,69,Male,Shorts,Clothing,95.0,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,30.0,Bank Transfer,Weekly,High Value,True,2850.0
931,26,Male,T-shirt,Clothing,78.0,Hawaii,L,Green,Fall,4.5,Yes,Store Pickup,Yes,20.0,Credit Card,Bi-Weekly,High Value,False,1560.0
2303,36,Male,Belt,Accessories,39.0,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,38.0,Venmo,Monthly,Low Value,True,1482.0
2674,67,Female,Hoodie,Clothing,21.0,Nevada,M,Olive,Summer,2.6,No,2-Day Shipping,No,4.0,Cash,Monthly,Low Value,False,84.0
597,23,Male,Shoes,Footwear,37.0,Montana,XL,White,Summer,4.5,Yes,Store Pickup,Yes,36.0,Venmo,Annually,Low Value,True,1332.0
335,41,Male,Blouse,Clothing,46.0,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,30.0,Credit Card,Annually,Low Value,True,1380.0
3750,24,Female,Blouse,Clothing,95.0,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,38.0,Venmo,Every 3 Months,High Value,True,3610.0
3183,50,Female,Sunglasses,Accessories,97.0,Georgia,L,Green,Fall,3.6,No,Free Shipping,No,4.0,Credit Card,Annually,High Value,False,388.0
4950,19,Other,Shirt,Clothing,65.0,Los Angeles,L,Red,Winter,3.7,No,Express,Yes,37.0,Paypal,Quarterly,Medium Value,True,2405.0
3425,33,Female,Scarf,Accessories,64.0,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,23.0,Credit Card,Monthly,Medium Value,False,1472.0
4128,41,Female,Shoes,Electronics,65.0,Houston,M,Red,Autumn,3.7,No,Express,No,25.0,Credit Card,Monthly,Medium Value,False,1625.0
1200,49,Male,Sandals,Footwear,89.0,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,3.0,Debit Card,Weekly,High Value,False,267.0
5092,38,Male,Headphones,Electronics,65.0,Phoenix,M,Blue,Winter,3.7,Yes,Express,No,25.0,Debit Card,Quarterly,Medium Value,False,1625.0
1588,41,Male,Socks,Clothing,99.0,Alabama,M,Beige,Summer,3.5,No,Free Shipping,Yes,33.0,Credit Card,Fortnightly,High Value,True,3267.0
1634,54,Male,Socks,Clothing,80.0,North Dakota,M,Peach,Spring,4.4,No,2-Day Shipping,Yes,33.0,Debit Card,Bi-Weekly,High Value,True,2640.0
41,69,Male,Handbag,Accessories,76.0,Louisiana,L,Beige,Winter,4.6,Yes,Next Day Air,Yes,31.0,Debit Card,Quarterly,High Value,True,2356.0
4659,20,Female,Headphones,Electronics,65.0,New York,M,Blue,Autumn,3.7,Yes,Standard,Yes,25.0,Cash,Weekly,Medium Value,False,1625.0
4457,68,Male,Shirt,Accessories,65.0,New York,S,Black,Autumn,3.7,Yes,Standard,Yes,42.0,Credit Card,Monthly,Medium Value,True,2730.0
3415,27,Female,Boots,Footwear,94.0,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,3.0,Bank Transfer,Quarterly,High Value,False,282.0
1350,21,Male,Socks,Clothing,36.0,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,23.0,Cash,Bi-Weekly,Low Value,False,828.0
657,42,Male,Jeans,Clothing,23.0,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,6.0,Paypal,Quarterly,Low Value,False,138.0
3060,46,Female,Sweater,Clothing,71.0,Kentucky,L,Maroon,Spring,3.2,No,Express,No,42.0,Credit Card,Quarterly,High Value,True,2982.0
3167,19,Female,Shirt,Clothing,80.0,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,37.0,Bank Transfer,Fortnightly,High Value,True,2960.0
691,25,Male,Shorts,Clothing,68.0,Alaska,XL,Red,Spring,4.8,Yes,Standard,Yes,45.0,Bank Transfer,Weekly,Medium Value,True,3060.0
1357,49,Male,Jacket,Outerwear,61.0,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,34.0,Bank Transfer,Annually,Medium Value,True,2074.0
3032,61,Female,Blouse,Clothing,74.0,Idaho,L,Teal,Summer,4.9,No,2-Day Shipping,No,30.0,Credit Card,Monthly,High Value,True,2220.0
3153,49,Female,Belt,Accessories,90.0,North Carolina,M,Red,Fall,3.1,No,Store Pickup,No,17.0,Paypal,Monthly,High Value,False,1530.0
331,46,Male,Sweater,Clothing,51.0,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,43.0,Venmo,Bi-Weekly,Medium Value,True,2193.0
1749,34,Male,Skirt,Clothing,93.0,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,41.0,Bank Transfer,Annually,High Value,True,3813.0
607,27,Male,Scarf,Accessories,90.0,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,44.0,Paypal,Monthly,High Value,True,3960.0
4726,65,Other,Laptop,Electronics,65.0,Los Angeles,M,White,Autumn,3.7,Yes,Express,Yes,35.0,Credit Card,Weekly,Medium Value,True,2275.0
1673,18,Male,Boots,Footwear,73.0,South Carolina,L,Gold,Fall,3.8,No,Free Shipping,Yes,15.0,Venmo,Quarterly,High Value,False,1095.0
1240,62,Male,Coat,Outerwear,37.0,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,32.0,Debit Card,Every 3 Months,Low Value,True,1184.0
3771,23,Female,Pants,Clothing,42.0,Montana,L,Black,Summer,4.0,No,Store Pickup,No,34.0,Bank Transfer,Weekly,Low Value,True,1428.0
715,26,Male,Jacket,Outerwear,70.0,South Dakota,M,Magenta,Fall,4.4,Yes,Store Pickup,Yes,40.0,Debit Card,Fortnightly,Medium Value,True,2800.0
2764,28,Female,Handbag,Accessories,52.0,West Virginia,M,Green,Fall,2.9,No,2-Day Shipping,No,35.0,Venmo,Quarterly,Medium Value,True,1820.0
4498,18,Female,Watch,Electronics,65.0,Phoenix,M,White,Autumn,5.0,No,Standard,No,15.0,Credit Card,Weekly,Medium Value,False,975.0
2040,35,Male,T-shirt,Clothing,51.0,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,31.0,Debit Card,Bi-Weekly,Medium Value,True,1581.0
3074,58,Female,Shirt,Clothing,63.0,Oregon,L,White,Winter,3.6,No,Free Shipping,No,7.0,Debit Card,Bi-Weekly,Medium Value,False,441.0
3203,65,Female,Scarf,Accessories,37.0,Wisconsin,L,Green,Fall,4.5,No,Standard,No,38.0,Venmo,Annually,Low Value,True,1406.0
2152,70,Male,Jeans,Clothing,58.0,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,18.0,Venmo,Monthly,Medium Value,False,1044.0
2081,29,Male,Sunglasses,Accessories,47.0,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,17.0,Debit Card,Bi-Weekly,Low Value,False,799.0
2416,21,Male,Coat,Outerwear,34.0,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,30.0,Bank Transfer,Weekly,Low Value,True,1020.0
3359,56,Female,T-shirt,Clothing,59.0,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,26.0,Cash,Annually,Medium Value,True,1534.0
2469,65,Male,Skirt,Clothing,21.0,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,6.0,Venmo,Weekly,Low Value,False,126.0
2986,46,Female,Belt,Accessories,36.0,Hawaii,S,Teal,Summer,3.0,No,Express,No,21.0,Cash,Bi-Weekly,Low Value,False,756.0
2165,42,Male,Sandals,Footwear,20.0,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,46.0,Paypal,Bi-Weekly,Low Value,True,920.0
4957,54,Other,Headphones,Accessories,65.0,New York,S,Green,Autumn,5.0,Yes,Express,No,21.0,Paypal,Weekly,Medium Value,False,1365.0
247,35,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,20.0,Venmo,Bi-Weekly,High Value,False,1720.0
62,55,Male,Scarf,Accessories,68.0,Texas,M,Orange,Winter,4.7,Yes,Store Pickup,Yes,21.0,Credit Card,Every 3 Months,Medium Value,False,1428.0
4000,33,Other,Headphones,Electronics,65.0,Phoenix,M,Red,Spring,5.0,Yes,Express,Yes,47.0,Paypal,Quarterly,Medium Value,True,3055.0
2638,20,Male,Pants,Clothing,23.0,Alabama,M,Magenta,Spring,3.7,No,Store Pickup,No,2.0,Paypal,Annually,Low Value,False,46.0
2112,41,Male,Sunglasses,Accessories,85.0,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,15.0,Bank Transfer,Annually,High Value,False,1275.0
2362,44,Male,Scarf,Accessories,64.0,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,30.0,Credit Card,Every 3 Months,Medium Value,True,1920.0
3346,28,Female,Handbag,Accessories,91.0,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,3.0,Venmo,Bi-Weekly,High Value,False,273.0
2003,31,Male,Shirt,Clothing,65.0,New York,M,Red,Summer,2.7,No,Express,No,19.0,Paypal,Every 3 Months,Medium Value,False,1235.0
2526,39,Male,Sweater,Clothing,72.0,Kentucky,M,Purple,Winter,4.2,No,Standard,No,20.0,Paypal,Weekly,High Value,False,1440.0
4809,52,Male,Headphones,Clothing,65.0,Los Angeles,M,White,Spring,3.7,No,Express,No,29.0,Credit Card,Monthly,Medium Value,True,1885.0
3848,60,Female,Sweater,Clothing,34.0,Delaware,S,Blue,Fall,3.2,No,2-Day Shipping,No,31.0,Paypal,Fortnightly,Low Value,True,1054.0
3066,49,Female,Jacket,Outerwear,59.0,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,No,7.0,Venmo,Bi-Weekly,Medium Value,False,413.0
1202,27,Male,Shoes,Footwear,61.0,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,46.0,Venmo,Fortnightly,Medium Value,True,2806.0
4135,32,Male,Phone,Clothing,65.0,Houston,XL,Red,Winter,5.0,No,Standard,Yes,41.0,Credit Card,Weekly,Medium Value,True,2665.0
514,22,Male,Scarf,Accessories,65.0,New Mexico,M,Peach,Fall,3.6,Yes,Store Pickup,Yes,45.0,Venmo,Annually,Medium Value,True,2925.0
2766,64,Female,Gloves,Accessories,70.0,Colorado,M,Purple,Summer,4.3,No,2-Day Shipping,No,24.0,Credit Card,Quarterly,Medium Value,False,1680.0
875,25,Male,Jacket,Outerwear,65.0,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,10.0,Venmo,Every 3 Months,Medium Value,False,650.0
1472,31,Male,Jewelry,Accessories,71.0,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,48.0,Venmo,Every 3 Months,High Value,True,3408.0
3687,59,Female,Sandals,Footwear,70.0,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,17.0,Cash,Bi-Weekly,Medium Value,False,1190.0
1109,27,Male,Shorts,Clothing,25.0,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,50.0,Cash,Fortnightly,Low Value,True,1250.0
2730,31,Female,Gloves,Accessories,71.0,Montana,S,Violet,Summer,4.1,No,Free Shipping,No,32.0,Credit Card,Monthly,High Value,True,2272.0
3384,27,Female,Coat,Outerwear,43.0,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,39.0,Venmo,Bi-Weekly,Low Value,True,1677.0
3622,38,Female,Sneakers,Footwear,32.0,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,5.0,Cash,Fortnightly,Low Value,False,160.0
